OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
OPC-N3 177470302                                            
Config info:
LaserDAC,156
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,0,0,0.680,4.400,27.336,27.399,0.406,1.017,1.082,1,0,14,2,0,609
13,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,46,0,0,0.680,4.440,27.349,27.402,0.530,1.143,1.208,2,0,12,3,0,609
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.500,27.336,27.399,0.292,0.301,0.301,2,0,16,1,0,609
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,4.400,27.336,27.458,0.214,0.221,0.221,2,0,1,2,0,609
16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.400,27.336,27.370,0.247,0.280,0.281,2,0,15,1,0,609
11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0.680,4.440,27.336,27.383,0.430,0.655,0.663,2,0,15,2,0,609
9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0.680,4.490,27.381,27.403,0.333,0.901,0.965,0,0,6,2,0,610
9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0.680,4.480,27.349,27.353,0.376,0.597,0.604,0,0,10,1,0,609
11,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,0,0,0.680,4.450,27.349,27.415,0.447,1.432,1.555,1,0,16,3,0,609
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.450,27.381,27.403,0.210,0.243,0.243,1,0,12,3,0,609
15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.360,27.336,27.353,0.402,0.836,0.895,0,0,17,1,0,609
15,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0,0.680,4.400,27.368,27.385,0.387,1.332,1.717,0,0,16,1,0,609
21,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,32,0,0.680,4.410,27.349,27.385,0.748,3.065,3.631,1,0,11,0,0,609
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.400,27.349,27.370,0.248,0.255,0.255,0,0,9,2,0,609
17,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,0,0.680,4.410,27.323,27.399,0.391,1.866,3.550,3,0,9,2,0,609
15,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.410,27.368,27.371,0.403,1.242,61.946,0,0,14,4,0,609
20,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,0,54,0.680,4.420,27.349,27.370,0.478,2.075,7.430,2,0,17,3,0,609
23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.670,4.440,27.368,27.339,0.341,1.669,3.359,1,0,15,1,0,609
11,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,0.680,4.450,27.368,27.371,0.257,3.406,18.871,0,0,10,2,0,610
17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.430,27.336,27.306,0.405,0.476,0.477,0,0,16,5,0,609
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.410,27.368,27.385,0.229,0.264,0.264,0,0,20,1,0,610
18,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0.680,4.370,27.349,27.385,0.601,1.367,28.078,2,0,22,1,0,609
15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.400,27.349,27.338,0.263,0.299,0.299,1,0,16,2,0,609
16,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.450,27.368,27.385,0.438,1.272,1.387,0,0,13,3,0,610
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.430,27.381,27.310,0.229,0.238,0.238,0,0,15,3,0,610
17,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,0.680,4.490,27.368,27.385,0.482,0.679,0.686,1,0,7,1,0,610
15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0.680,4.510,27.349,27.353,0.467,0.809,0.823,0,0,23,1,0,610
14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.540,27.349,27.385,0.331,0.769,0.826,2,0,18,1,0,609
7,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,36,0,0,0.680,4.460,27.368,27.339,0.471,1.227,1.299,1,0,13,0,0,610
16,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.490,27.381,27.371,0.503,1.953,15.314,1,0,12,2,0,610
16,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,0,0,0.680,4.450,27.368,27.339,0.638,1.307,1.373,2,0,12,4,0,609
11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,0,0,0.680,4.430,27.368,27.385,0.310,0.500,0.507,0,0,12,2,0,610
16,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.680,4.430,27.368,27.371,0.492,1.126,1.192,0,0,14,2,0,609
9,2,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,26,0,0.680,4.350,27.381,27.325,0.693,3.682,17.930,0,0,16,1,0,610
19,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,43,0,0.680,4.380,27.368,27.356,0.845,2.590,3.051,1,0,8,3,0,609
16,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,41,0,0.680,4.420,27.349,27.370,0.466,2.638,3.463,1,0,17,3,0,610
20,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,37,0,0.680,4.500,27.368,27.324,0.607,1.691,2.075,2,0,17,3,0,610
12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.440,27.368,27.356,0.310,0.352,0.352,1,0,13,1,0,610
14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,4.390,27.395,27.325,0.451,0.581,0.582,1,0,13,1,0,609
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.400,27.368,27.339,0.357,0.549,0.556,2,0,12,1,0,609
15,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.680,4.400,27.368,27.339,0.552,3.561,4.506,1,0,11,1,0,610
16,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,28,0,0.680,4.390,27.381,27.296,0.694,2.348,2.807,1,0,15,3,0,610
17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.360,27.395,27.310,0.355,0.423,0.424,0,0,8,1,0,610
10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.430,27.349,27.324,0.261,0.300,0.300,0,0,15,0,0,610
11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.410,27.381,27.296,0.373,0.855,0.914,2,0,13,3,0,610
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.440,27.368,27.307,0.318,0.736,0.794,0,0,7,1,0,610
13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.450,27.368,27.324,0.396,0.495,0.496,1,0,14,3,0,610
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.400,27.381,27.325,0.219,0.228,0.228,1,0,16,2,0,610
18,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,4.320,27.368,27.371,0.490,0.985,1.045,1,0,11,4,0,610
17,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,30,0,0.680,4.370,27.395,27.298,0.691,2.253,2.708,2,0,12,2,0,610
18,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,32,0,0.680,4.340,27.368,27.356,0.517,1.898,2.348,1,0,11,1,0,610
21,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,0.680,4.360,27.381,27.371,0.652,1.331,1.398,0,0,13,3,0,610
14,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,0,0.680,4.360,27.381,27.339,0.497,2.121,2.583,0,0,17,2,0,610
16,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,0,0.680,4.340,27.381,27.339,0.469,0.697,0.705,0,0,18,2,0,610
18,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,36,0,0.680,4.270,27.381,27.339,0.584,3.847,6.373,0,0,10,1,0,610
11,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.340,27.368,27.296,0.357,1.733,3.437,0,0,11,0,0,610
16,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,4.290,27.381,27.325,0.334,1.719,3.443,0,0,11,2,0,610
12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,30,0,0.680,4.300,27.395,27.298,0.389,1.484,1.885,1,0,13,4,0,610
21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.270,27.381,27.339,0.399,0.441,0.442,0,0,7,0,0,610
16,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,32,0,0.680,4.340,27.381,27.325,0.356,2.143,2.924,1,0,7,2,0,610
14,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.290,27.381,27.310,0.407,0.876,0.936,1,0,16,2,0,610
8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0.680,4.330,27.381,27.339,0.334,0.922,0.989,1,0,11,1,0,610
13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0.680,4.280,27.395,27.298,0.333,0.503,0.510,0,0,14,2,0,610
11,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,33,0.680,4.300,27.381,27.296,0.400,2.408,7.972,0,0,15,1,0,610
8,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0.680,4.340,27.395,27.342,0.495,1.272,1.346,0,0,8,1,0,610
13,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.380,27.381,27.280,0.382,2.158,3.905,0,0,11,1,0,610
15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.680,4.380,27.381,27.339,0.407,2.129,2.633,0,0,10,3,0,610
10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.680,4.380,27.381,27.280,0.274,0.464,0.471,2,0,16,0,0,610
12,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.390,27.395,27.342,0.488,2.679,4.481,2,0,12,2,0,610
13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,0,0.680,4.350,27.395,27.298,0.462,0.692,0.699,0,0,15,3,0,610
9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,0,0,0.680,4.410,27.381,27.296,0.250,0.412,0.419,4,0,10,3,0,610
12,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,34,0,0.680,4.470,27.381,27.280,0.301,2.233,45.265,0,0,17,5,0,610
11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0,0,0.680,4.450,27.395,27.298,0.271,0.431,0.438,1,0,17,1,0,610
10,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0.680,4.450,27.395,27.325,0.437,3.081,5.181,2,0,16,0,0,610
15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.470,27.395,27.237,0.287,0.324,0.324,1,0,9,2,0,610
12,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.430,27.381,27.310,0.256,1.274,14.758,1,0,10,2,0,610
12,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.430,27.395,27.310,0.405,2.188,3.916,0,0,9,2,0,610
9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.670,4.430,27.381,27.251,0.102,1.495,6.911,1,0,14,0,0,610
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.430,27.381,27.266,0.168,0.170,0.170,1,0,9,5,0,610
9,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.460,27.381,27.296,0.549,1.851,2.025,2,0,5,2,0,610
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.460,27.395,27.251,0.249,0.284,0.284,3,0,8,1,0,610
14,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.520,27.408,27.269,0.295,1.609,3.245,0,0,9,2,0,610
18,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,29,0,0.680,4.540,27.395,27.283,0.371,2.335,15.872,0,0,10,2,0,610
16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,0,0,0.680,4.480,27.408,27.252,0.444,0.639,0.647,0,0,14,1,0,610
7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0.680,4.480,27.408,27.283,0.261,0.569,0.583,0,0,9,0,0,610
12,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,40,0,0.680,4.570,27.408,27.252,0.533,1.853,2.280,1,0,9,2,0,610
15,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,47,0,0.680,4.600,27.424,27.284,0.494,3.146,5.184,3,0,7,1,0,610
10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0.680,4.600,27.395,27.251,0.198,0.348,0.355,2,0,14,3,0,610
17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.630,27.395,27.251,0.294,0.695,0.750,2,0,11,0,0,610
12,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.650,27.395,27.266,0.395,1.426,14.273,2,0,11,0,0,610
15,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.660,27.424,27.252,0.323,1.600,3.187,0,0,17,3,0,610
13,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.620,27.408,27.237,0.452,1.469,14.399,0,0,12,0,0,610
18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0.680,4.630,27.408,27.269,0.359,1.594,2.016,1,0,15,0,0,610
14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.650,27.424,27.252,0.380,0.450,0.450,0,0,11,2,0,610
16,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,44,0,0.680,4.670,27.424,27.284,0.636,2.098,2.523,0,0,17,2,0,610
17,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0.680,4.720,27.408,27.269,0.442,0.652,0.659,1,0,14,1,0,610
14,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0.680,4.800,27.408,27.237,0.450,1.012,1.073,2,0,18,3,0,610
12,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,30,0,0.680,4.810,27.395,27.237,0.365,2.782,4.725,1,0,18,3,0,610
16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,27,0,0.680,4.760,27.408,27.298,0.333,1.179,1.536,0,0,11,0,0,610
7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.740,27.395,27.283,0.212,0.248,0.249,1,0,11,2,0,610
15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0.680,4.780,27.408,27.252,0.354,0.533,0.540,0,0,14,2,0,610
9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,4.710,27.408,27.252,0.209,0.243,0.244,0,0,10,3,0,610
12,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,0,0.680,4.650,27.424,27.238,0.502,1.434,1.799,1,0,15,2,0,610
20,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.710,27.424,27.252,0.476,1.864,3.441,0,0,8,0,0,610
19,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,34,0,0.680,4.790,27.408,27.269,0.530,1.786,2.194,1,0,13,2,0,610
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.800,27.424,27.191,0.200,0.232,0.232,1,0,21,1,0,610
14,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,51,0,0.680,4.880,27.395,27.251,0.355,1.184,1.532,0,0,15,2,0,610
13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.890,27.438,27.238,0.297,0.704,0.757,1,0,12,0,0,610
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.910,27.408,27.220,0.226,0.604,0.656,0,0,8,3,0,610
14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.860,27.438,27.255,0.279,0.315,0.315,0,0,14,1,0,610
15,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0.680,4.870,27.438,27.209,0.463,1.041,1.101,3,0,20,0,0,610
14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0.680,4.850,27.408,27.252,0.254,0.399,0.406,0,0,17,1,0,610
15,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,0,0,0.680,4.780,27.424,27.223,0.371,2.111,3.718,0,0,12,3,0,610
14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0.680,4.780,27.451,27.209,0.251,1.869,2.578,0,0,16,1,0,610
10,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,33,0,0.680,4.860,27.424,27.191,0.315,1.258,1.613,1,0,18,0,0,610
13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,38,0,0.680,4.870,27.438,27.223,0.294,1.232,1.587,0,0,13,0,0,610
18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,0.680,4.860,27.438,27.193,0.400,0.926,0.985,1,0,17,2,0,610
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.850,27.408,27.177,0.138,0.141,0.141,0,0,11,1,0,610
24,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,33,0,0.680,4.860,27.438,27.193,0.443,1.299,1.648,1,0,9,1,0,610
12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.680,4.910,27.438,27.193,0.324,0.411,0.412,0,0,10,2,0,610
13,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,32,0,0.680,4.880,27.395,27.237,0.321,2.826,15.761,0,0,18,0,0,610
13,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,42,0,0.680,4.920,27.451,27.182,0.337,1.503,1.900,2,0,15,1,0,610
12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,41,0,0.680,4.830,27.438,27.193,0.287,1.121,1.472,1,0,9,2,0,610
16,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,29,0,0.680,4.720,27.438,27.209,0.553,3.167,5.154,1,0,12,2,0,610
15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.670,27.438,27.209,0.389,0.459,0.459,1,0,15,0,0,610
12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.690,27.438,27.164,0.320,0.362,0.362,0,0,13,3,0,610
17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.630,27.438,27.164,0.257,1.511,3.108,0,0,9,3,0,610
21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0.680,4.530,27.424,27.206,0.322,0.357,0.358,2,0,15,1,0,610
14,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.410,27.438,27.223,0.452,0.913,0.971,0,0,11,1,0,610
7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,27.464,27.196,0.342,0.468,0.469,0,0,11,1,0,610
11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,40,0,0.680,4.290,27.424,27.238,0.470,1.869,2.324,0,0,15,2,0,610
8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0.680,4.310,27.451,27.133,0.245,0.410,0.417,2,0,19,1,0,610
15,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0,0,0.680,4.310,27.464,27.225,0.598,1.231,1.299,0,0,15,0,0,610
15,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,35,0,0.680,4.290,27.451,27.193,0.738,2.459,2.930,0,0,5,1,0,610
16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.290,27.438,27.164,0.321,0.387,0.388,0,0,11,1,0,610
18,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,0.680,4.250,27.464,27.209,0.463,0.667,0.674,0,0,15,1,0,610
12,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.310,27.424,27.191,0.489,1.016,1.077,1,0,15,0,0,610
