 

stn;time;tso005s0;gre000z0;tre200s0;tre005s0;rre150z0;ure000s0
AGMDAR;201806210110;21.0;0;20.7;17.5;0.0;68.3
AGMDAR;201806210120;21.0;0;19.8;17.4;0.0;71.9
AGMDAR;201806210130;20.9;0;19.1;17.2;0.0;73.9
AGMDAR;201806210140;20.9;0;18.8;17.0;0.0;75.3
AGMDAR;201806210150;20.9;0;19.5;16.9;0.0;71.7
AGMDAR;201806210200;20.8;0;19.9;17.0;0.0;70.0
AGMDAR;201806210210;20.8;0;20.2;17.0;0.0;69.3
AGMDAR;201806210220;20.8;0;19.7;17.0;0.0;72.1
AGMDAR;201806210230;20.7;0;19.3;17.0;0.0;74.1
AGMDAR;201806210240;20.7;0;17.7;16.6;0.0;82.0
AGMDAR;201806210250;20.7;0;17.8;16.4;0.0;81.2
AGMDAR;201806210300;20.6;0;17.5;16.2;0.0;81.7
AGMDAR;201806210310;20.6;0;17.4;16.1;0.0;82.2
AGMDAR;201806210320;20.6;0;17.5;16.0;0.0;80.8
AGMDAR;201806210330;20.5;1;16.3;15.8;0.0;84.7
AGMDAR;201806210340;20.5;3;17.7;15.9;0.0;79.0
AGMDAR;201806210350;20.5;5;18.0;16.0;0.0;78.1
AGMDAR;201806210400;20.4;16;17.3;16.2;0.0;80.3
AGMDAR;201806210410;20.4;41;17.7;16.8;0.0;78.2
AGMDAR;201806210420;20.4;66;18.1;17.7;0.0;76.5
AGMDAR;201806210430;20.4;90;19.1;18.4;0.0;73.3
AGMDAR;201806210440;20.3;115;19.2;19.3;0.0;75.6
AGMDAR;201806210450;20.3;141;19.3;19.9;0.0;75.0
AGMDAR;201806210500;20.3;170;19.7;20.6;0.0;74.8
AGMDAR;201806210510;20.3;200;20.4;21.4;0.0;72.2
AGMDAR;201806210520;20.2;230;20.2;22.2;0.0;72.5
AGMDAR;201806210530;20.2;260;20.3;22.7;0.0;72.1
AGMDAR;201806210540;20.2;290;20.4;23.3;0.0;72.3
AGMDAR;201806210550;20.2;324;21.2;24.0;0.0;70.1
AGMDAR;201806210600;20.2;360;21.2;24.2;0.0;71.2
AGMDAR;201806210610;20.2;390;21.6;24.4;0.0;71.0
AGMDAR;201806210620;20.2;420;21.7;25.5;0.0;71.9
AGMDAR;201806210630;-;-;-;-;-;-
AGMDAR;201806210640;20.2;480;22.2;26.8;0.0;70.9
AGMDAR;201806210650;20.2;514;23.0;27.3;0.0;68.0
AGMDAR;201806210700;20.3;518;23.3;27.6;0.0;66.8
AGMDAR;201806210710;20.3;561;23.3;27.1;0.0;65.8
AGMDAR;201806210720;20.3;593;23.6;27.0;0.0;65.4
AGMDAR;201806210730;20.3;626;24.0;27.0;0.0;64.1
AGMDAR;201806210740;20.4;644;24.2;27.2;0.0;63.8
AGMDAR;201806210750;20.4;677;24.2;27.3;0.0;62.5
AGMDAR;201806210800;20.4;703;24.4;27.6;0.0;62.1
AGMDAR;201806210810;20.4;728;24.6;27.9;0.0;59.9
AGMDAR;201806210820;20.5;755;24.9;28.6;0.0;58.8
AGMDAR;201806210830;20.5;780;25.0;28.9;0.0;59.0
AGMDAR;201806210840;20.5;804;25.4;29.3;0.0;58.9
AGMDAR;201806210850;20.6;824;25.7;29.7;0.0;57.7
AGMDAR;201806210900;20.6;847;26.0;30.1;0.0;56.2
AGMDAR;201806210910;20.7;872;26.1;30.5;0.0;56.1
AGMDAR;201806210920;20.7;891;26.4;31.1;0.0;54.6
AGMDAR;201806210930;20.7;911;26.5;31.7;0.0;52.9
AGMDAR;201806210940;20.8;932;26.7;32.3;0.0;51.7
AGMDAR;201806210950;20.8;965;27.0;32.8;0.0;50.6
AGMDAR;201806211000;20.9;960;27.3;33.8;0.0;48.3
AGMDAR;201806211010;21.0;896;27.2;33.6;0.0;48.1
AGMDAR;201806211020;21.0;984;27.5;33.9;0.0;46.5
AGMDAR;201806211030;21.1;1018;28.0;35.2;0.0;44.8
AGMDAR;201806211040;21.2;1004;27.9;35.6;0.0;45.0
AGMDAR;201806211050;21.2;1029;28.3;36.4;0.0;42.7
AGMDAR;201806211100;21.3;1122;28.8;38.1;0.0;41.5
AGMDAR;201806211110;21.4;1093;28.6;38.3;0.0;40.8
AGMDAR;201806211120;21.4;504;27.5;35.0;0.0;45.3
AGMDAR;201806211130;21.5;800;27.8;33.1;0.0;42.2
AGMDAR;201806211140;21.6;1018;28.4;34.9;0.0;37.9
AGMDAR;201806211150;21.7;1028;28.6;36.9;0.0;37.6
AGMDAR;201806211200;21.7;960;29.0;37.8;0.0;37.5
AGMDAR;201806211210;21.8;1042;29.0;38.2;0.0;36.9
AGMDAR;201806211220;21.9;997;28.9;38.6;0.0;37.3
AGMDAR;201806211230;21.9;1026;29.1;39.4;0.0;36.9
AGMDAR;201806211240;22.0;1009;29.1;38.7;0.0;36.0
AGMDAR;201806211250;22.1;1009;29.1;37.8;0.0;36.5
AGMDAR;201806211300;22.1;416;27.9;34.6;0.0;39.2
AGMDAR;201806211310;22.2;238;27.4;31.3;0.0;42.0
AGMDAR;201806211320;22.3;571;27.4;30.5;0.0;42.9
AGMDAR;201806211330;22.3;830;28.3;32.5;0.0;42.3
AGMDAR;201806211340;22.4;902;28.3;32.8;0.0;43.3
AGMDAR;201806211350;22.5;893;28.7;33.7;0.0;42.5
AGMDAR;201806211400;22.5;867;28.4;33.7;0.0;41.9
AGMDAR;201806211410;22.5;836;28.3;33.7;0.0;43.1
AGMDAR;201806211420;22.6;812;28.5;33.5;0.0;41.5
AGMDAR;201806211430;22.6;793;28.4;33.0;0.0;40.7
AGMDAR;201806211440;22.6;782;28.4;32.0;0.0;41.0
AGMDAR;201806211450;22.7;773;28.5;31.4;0.0;41.2
AGMDAR;201806211500;22.7;351;27.8;29.9;0.0;41.3
AGMDAR;201806211510;22.7;655;27.8;29.2;0.0;41.3
AGMDAR;201806211520;22.7;618;28.1;29.0;0.0;41.5
AGMDAR;201806211530;22.7;679;27.6;27.9;0.0;40.6
AGMDAR;201806211540;22.7;630;27.7;27.4;0.0;40.6
AGMDAR;201806211550;22.7;496;27.3;26.7;0.0;41.6
AGMDAR;201806211600;22.8;418;27.2;26.3;0.0;41.2
AGMDAR;201806211610;22.8;458;26.9;25.8;0.0;42.4
AGMDAR;201806211620;22.8;412;26.7;25.6;0.0;41.8
AGMDAR;201806211630;22.8;332;26.6;25.5;0.0;43.0
AGMDAR;201806211640;22.8;281;26.3;25.0;0.0;43.7
AGMDAR;201806211650;22.7;308;26.1;24.4;0.0;42.9
AGMDAR;201806211700;22.7;285;26.2;24.2;0.0;42.7
AGMDAR;201806211710;22.7;195;25.7;23.7;0.0;42.8
AGMDAR;201806211720;22.7;203;25.5;23.2;0.0;42.8
AGMDAR;201806211730;22.7;162;25.3;22.8;0.0;42.4
AGMDAR;201806211740;22.7;189;25.5;22.7;0.0;42.1
AGMDAR;201806211750;22.6;151;25.2;22.4;0.0;42.5
AGMDAR;201806211800;22.6;120;24.8;22.1;0.0;43.7
AGMDAR;201806211810;22.6;154;24.8;21.9;0.0;43.8
AGMDAR;201806211820;22.6;128;24.7;21.8;0.0;43.8
AGMDAR;201806211830;22.5;66;24.3;21.5;0.0;46.1
AGMDAR;201806211840;22.5;31;24.0;21.2;0.0;46.6
AGMDAR;201806211850;22.5;21;23.6;20.9;0.0;47.5
AGMDAR;201806211900;22.4;15;23.4;20.6;0.0;47.8
AGMDAR;201806211910;22.4;11;23.2;20.3;0.0;48.4
AGMDAR;201806211920;22.4;6;23.3;19.9;0.0;49.2
AGMDAR;201806211930;-;-;-;-;-;-
AGMDAR;201806211940;22.3;2;23.2;19.4;0.0;49.4
AGMDAR;201806211950;22.3;2;23.0;19.2;0.0;52.3
AGMDAR;201806212000;22.2;0;22.3;18.9;0.0;55.4
AGMDAR;201806212010;22.2;0;21.7;18.7;0.0;57.7
AGMDAR;201806212020;22.2;0;21.6;18.5;0.0;58.6
AGMDAR;201806212030;22.1;0;21.4;18.4;0.0;59.3
AGMDAR;201806212040;22.1;0;21.0;18.2;0.0;61.4
AGMDAR;201806212050;22.0;0;20.6;18.0;0.0;64.6
AGMDAR;201806212100;22.0;0;19.9;18.0;0.0;67.8
AGMDAR;201806212110;22.0;0;20.1;17.9;0.0;66.6
AGMDAR;201806212120;21.9;0;20.1;17.6;0.0;65.0
AGMDAR;201806212130;21.9;0;20.4;17.4;0.0;63.4
AGMDAR;201806212140;21.8;0;20.0;17.4;0.0;65.2
AGMDAR;201806212150;21.8;0;19.3;17.3;0.0;68.9
AGMDAR;201806212200;21.7;0;18.1;17.1;0.0;76.4
AGMDAR;201806212210;21.7;0;18.8;17.0;0.0;71.5
AGMDAR;201806212220;21.7;0;18.4;17.0;0.0;73.1
AGMDAR;201806212230;21.6;0;19.3;17.0;0.0;67.8
AGMDAR;201806212240;21.6;0;19.1;17.0;0.0;69.0
AGMDAR;201806212250;21.6;0;19.0;16.8;0.0;71.3
AGMDAR;201806212300;21.5;0;19.1;16.6;0.0;71.2
AGMDAR;201806212310;21.5;0;19.1;16.8;0.0;71.0
AGMDAR;201806212320;21.4;0;18.9;17.0;0.0;72.0
AGMDAR;201806212330;21.4;0;18.9;16.8;0.0;72.1
AGMDAR;201806212340;21.3;0;18.5;16.6;0.0;74.1
AGMDAR;201806212350;21.3;0;18.5;16.5;0.0;73.2
AGMDAR;201806220000;21.3;0;18.5;16.4;0.0;72.3
AGMDAR;201806220010;21.2;0;18.0;16.5;0.0;75.0
AGMDAR;201806220020;21.2;0;17.7;16.3;0.0;77.0
AGMDAR;201806220030;21.2;0;17.6;16.0;0.0;76.9
AGMDAR;201806220040;21.1;0;17.2;16.0;0.0;77.7
AGMDAR;201806220050;21.1;0;17.6;15.8;0.0;74.6
AGMDAR;201806220100;21.0;0;17.8;15.8;0.0;73.6
AGMDAR;201806220110;21.0;0;17.4;15.7;0.0;75.2
AGMDAR;201806220120;21.0;0;16.6;15.6;0.0;80.0
AGMDAR;201806220130;20.9;0;16.5;15.4;0.0;80.1
AGMDAR;201806220140;20.9;0;16.6;15.3;0.0;79.2
AGMDAR;201806220150;20.9;0;17.0;15.4;0.0;76.3
AGMDAR;201806220200;20.8;0;16.8;15.4;0.0;78.0
AGMDAR;201806220210;20.8;0;16.9;15.6;0.0;76.9
AGMDAR;201806220220;20.8;0;17.1;15.8;0.0;76.4
AGMDAR;201806220230;20.7;0;16.7;16.2;0.0;78.5
AGMDAR;201806220240;20.7;0;17.1;15.9;0.0;74.2
AGMDAR;201806220250;20.7;0;16.9;15.6;0.0;75.1
AGMDAR;201806220300;20.6;0;16.4;14.8;0.0;75.9
AGMDAR;201806220310;20.6;0;16.3;14.7;0.0;74.8
AGMDAR;201806220320;20.6;0;16.3;14.6;0.0;74.2
AGMDAR;201806220330;20.5;1;16.0;14.8;0.0;75.8
AGMDAR;201806220340;20.5;2;16.0;15.0;0.0;75.3
AGMDAR;201806220350;20.5;4;16.0;14.5;0.0;72.7
AGMDAR;201806220400;20.4;9;15.9;14.2;0.0;68.3
AGMDAR;201806220410;20.4;14;16.1;14.0;0.0;62.6
AGMDAR;201806220420;20.4;23;16.2;14.3;0.0;60.2
AGMDAR;201806220430;20.4;45;16.2;14.7;0.0;60.3
AGMDAR;201806220440;20.3;66;16.0;15.0;0.0;62.9
AGMDAR;201806220450;20.3;133;16.4;16.2;0.0;61.5
AGMDAR;201806220500;20.3;173;16.8;17.7;0.0;59.8
AGMDAR;201806220510;20.2;105;16.4;16.4;0.0;56.9
AGMDAR;201806220520;20.2;145;16.1;15.9;0.0;56.8
AGMDAR;201806220530;20.2;196;16.3;16.7;0.0;55.5
AGMDAR;201806220540;20.1;224;16.1;16.7;0.0;56.1
AGMDAR;201806220550;20.1;296;16.2;17.5;0.0;56.0
AGMDAR;201806220600;20.1;373;16.5;19.0;0.0;55.8
AGMDAR;201806220610;20.0;387;16.5;19.5;0.0;55.9
AGMDAR;201806220620;20.0;425;16.5;19.8;0.0;55.5
AGMDAR;201806220630;-;-;-;-;-;-
AGMDAR;201806220640;20.0;437;16.6;20.1;0.0;55.4
AGMDAR;201806220650;19.9;516;16.8;20.5;0.0;54.8
AGMDAR;201806220700;19.9;544;17.0;20.5;0.0;53.9
AGMDAR;201806220710;19.9;576;16.9;20.4;0.0;52.7
AGMDAR;201806220720;19.9;623;17.1;20.9;0.0;52.5
AGMDAR;201806220730;19.9;654;17.1;21.2;0.0;53.5
AGMDAR;201806220740;19.9;681;17.2;21.7;0.0;53.8
AGMDAR;201806220750;19.9;702;17.5;22.3;0.0;54.4
AGMDAR;201806220800;19.8;718;17.6;22.8;0.0;53.7
AGMDAR;201806220810;19.8;740;17.5;22.6;0.0;53.5
AGMDAR;201806220820;19.8;761;17.2;21.7;0.0;52.5
AGMDAR;201806220830;19.8;781;17.4;22.0;0.0;52.2
AGMDAR;201806220840;19.8;812;17.4;22.0;0.0;51.3
AGMDAR;201806220850;19.8;834;17.8;22.9;0.0;50.5
AGMDAR;201806220900;19.9;861;18.1;23.2;0.0;49.7
AGMDAR;201806220910;19.9;893;18.3;23.5;0.0;48.0
AGMDAR;201806220920;19.9;886;18.2;23.4;0.0;46.4
AGMDAR;201806220930;19.9;904;18.4;23.3;0.0;45.7
AGMDAR;201806220940;19.9;934;18.6;23.7;0.0;45.2
AGMDAR;201806220950;19.9;949;18.7;23.9;0.0;45.3
AGMDAR;201806221000;19.9;972;18.9;23.9;0.0;44.3
AGMDAR;201806221010;20.0;971;19.0;24.4;0.0;45.2
AGMDAR;201806221020;20.0;981;19.3;25.0;0.0;43.2
AGMDAR;201806221030;20.0;999;19.2;24.7;0.0;43.8
AGMDAR;201806221040;20.0;979;19.4;24.8;0.0;43.4
AGMDAR;201806221050;20.0;1026;19.7;25.3;0.0;40.9
AGMDAR;201806221100;20.1;1026;19.8;26.1;0.0;40.3
AGMDAR;201806221110;20.1;1027;19.8;26.0;0.0;40.3
AGMDAR;201806221120;20.1;1011;20.0;26.2;0.0;40.3
AGMDAR;201806221130;20.1;1046;20.0;26.1;0.0;41.7
AGMDAR;201806221140;20.2;1023;20.2;25.8;0.0;38.7
AGMDAR;201806221150;20.2;1013;20.2;25.5;0.0;37.6
AGMDAR;201806221200;20.2;1022;20.5;26.4;0.0;37.3
AGMDAR;201806221210;20.2;1018;20.7;27.3;0.0;36.9
AGMDAR;201806221220;20.3;980;20.6;27.1;0.0;34.0
AGMDAR;201806221230;20.3;991;20.6;26.8;0.0;31.4
AGMDAR;201806221240;20.3;1001;20.8;27.2;0.0;28.9
AGMDAR;201806221250;20.4;994;21.2;27.7;0.0;26.2
AGMDAR;201806221300;20.4;977;21.2;27.7;0.0;27.7
AGMDAR;201806221310;20.4;962;21.2;27.9;0.0;29.2
AGMDAR;201806221320;20.4;946;21.0;26.9;0.0;28.8
AGMDAR;201806221330;20.5;930;21.0;26.5;0.0;27.4
AGMDAR;201806221340;20.5;916;21.1;26.2;0.0;26.0
AGMDAR;201806221350;20.5;896;21.3;26.1;0.0;27.3
AGMDAR;201806221400;20.5;878;21.2;25.8;0.0;29.4
AGMDAR;201806221410;20.5;858;21.2;25.2;0.0;29.9
AGMDAR;201806221420;20.6;839;21.3;25.0;0.0;29.1
AGMDAR;201806221430;20.6;813;21.4;24.5;0.0;28.2
AGMDAR;201806221440;20.6;791;21.4;24.1;0.0;28.3
AGMDAR;201806221450;20.6;766;21.5;24.0;0.0;29.2
AGMDAR;201806221500;20.6;707;21.5;23.9;0.0;28.5
AGMDAR;201806221510;20.6;704;21.4;23.3;0.0;29.8
AGMDAR;201806221520;20.6;681;21.3;22.3;0.0;29.0
AGMDAR;201806221530;20.6;637;21.4;22.2;0.0;30.8
AGMDAR;201806221540;20.6;632;21.5;21.9;0.0;31.9
AGMDAR;201806221550;20.6;560;21.0;21.2;0.0;32.9
AGMDAR;201806221600;20.5;552;21.2;21.0;0.0;34.4
AGMDAR;201806221610;20.5;481;20.8;20.4;0.0;33.3
AGMDAR;201806221620;20.5;436;20.8;20.1;0.0;34.4
AGMDAR;201806221630;20.5;381;20.7;19.9;0.0;35.1
AGMDAR;201806221640;20.5;377;20.6;19.7;0.0;35.9
AGMDAR;201806221650;20.5;326;20.5;19.5;0.0;36.9
AGMDAR;201806221700;20.5;258;20.5;19.3;0.0;37.3
AGMDAR;201806221710;20.4;241;20.3;19.1;0.0;37.0
AGMDAR;201806221720;20.4;268;20.1;18.9;0.0;37.4
AGMDAR;201806221730;20.4;236;20.0;18.6;0.0;38.1
AGMDAR;201806221740;20.4;237;19.9;18.4;0.0;38.6
AGMDAR;201806221750;20.4;216;19.8;18.2;0.0;39.7
AGMDAR;201806221800;20.3;192;19.6;18.0;0.0;40.3
AGMDAR;201806221810;20.3;166;19.4;17.7;0.0;40.4
AGMDAR;201806221820;20.3;139;19.2;17.5;0.0;40.8
AGMDAR;201806221830;20.3;62;18.9;17.3;0.0;41.7
AGMDAR;201806221840;20.2;17;18.4;16.8;0.0;43.7
AGMDAR;201806221850;20.2;15;18.1;16.5;0.0;44.3
AGMDAR;201806221900;20.2;12;17.8;16.2;0.0;45.0
AGMDAR;201806221910;20.1;10;17.6;15.8;0.0;45.3
AGMDAR;201806221920;20.1;8;17.4;15.6;0.0;46.0
AGMDAR;201806221930;-;-;-;-;-;-
AGMDAR;201806221940;20.1;3;16.9;14.9;0.0;47.7
AGMDAR;201806221950;20.0;1;16.6;14.8;0.0;48.3
AGMDAR;201806222000;20.0;0;16.5;14.6;0.0;48.6
AGMDAR;201806222010;20.0;0;16.6;14.6;0.0;47.5
AGMDAR;201806222020;19.9;0;16.3;14.5;0.0;49.0
AGMDAR;201806222030;19.9;0;15.8;14.0;0.0;50.9
AGMDAR;201806222040;19.9;0;15.8;13.8;0.0;51.6
AGMDAR;201806222050;19.8;0;15.7;13.6;0.0;52.2
AGMDAR;201806222100;19.8;0;15.9;13.8;0.0;51.4
AGMDAR;201806222110;19.8;0;15.7;13.8;0.0;52.0
AGMDAR;201806222120;19.7;0;15.6;13.6;0.0;52.4
AGMDAR;201806222130;19.7;0;15.7;13.7;0.0;51.4
AGMDAR;201806222140;19.7;0;15.5;13.6;0.0;52.4
AGMDAR;201806222150;19.6;0;15.2;13.3;0.0;53.9
AGMDAR;201806222200;19.6;0;15.1;13.1;0.0;54.1
AGMDAR;201806222210;19.6;0;14.8;12.9;0.0;55.7
AGMDAR;201806222220;19.5;0;14.7;12.7;0.0;56.1
AGMDAR;201806222230;19.5;0;14.5;12.6;0.0;56.4
AGMDAR;201806222240;19.5;0;14.3;12.4;0.0;57.2
AGMDAR;201806222250;19.5;0;14.1;12.2;0.0;58.3
AGMDAR;201806222300;19.4;0;14.2;12.1;0.0;57.1
AGMDAR;201806222310;19.4;0;14.1;12.1;0.0;57.3
AGMDAR;201806222320;19.4;0;14.0;12.0;0.0;57.2
AGMDAR;201806222330;19.3;0;13.9;11.8;0.0;56.9
AGMDAR;201806222340;19.3;0;13.4;11.6;0.0;58.4
AGMDAR;201806222350;19.3;0;13.4;11.4;0.0;57.6
AGMDAR;201806230000;19.2;0;13.4;11.3;0.0;57.1
AGMDAR;201806230010;19.2;0;13.4;11.2;0.0;56.4
AGMDAR;201806230020;19.2;0;13.4;11.2;0.0;56.2
AGMDAR;201806230030;19.1;0;13.4;11.4;0.0;56.8
AGMDAR;201806230040;19.1;0;13.2;11.3;0.0;58.0
AGMDAR;201806230050;19.1;0;12.9;11.1;0.0;59.7
AGMDAR;201806230100;19.0;0;13.0;11.0;0.0;58.6
AGMDAR;201806230110;19.0;0;13.1;11.1;0.0;56.9
AGMDAR;201806230120;19.0;0;13.4;11.5;0.0;54.9
AGMDAR;201806230130;18.9;0;13.3;11.5;0.0;54.4
AGMDAR;201806230140;18.9;0;13.1;11.4;0.0;54.5
AGMDAR;201806230150;18.9;0;13.0;11.2;0.0;54.5
AGMDAR;201806230200;18.8;0;12.7;10.9;0.0;55.2
AGMDAR;201806230210;18.8;0;12.8;10.7;0.0;54.0
AGMDAR;201806230220;18.8;0;12.7;10.7;0.0;53.4
AGMDAR;201806230230;18.7;0;12.6;10.6;0.0;53.4
AGMDAR;201806230240;18.7;0;12.5;10.4;0.0;53.6
AGMDAR;201806230250;18.7;0;12.4;10.5;0.0;53.4
AGMDAR;201806230300;18.6;0;12.4;10.6;0.0;53.3
AGMDAR;201806230310;18.6;0;12.3;10.4;0.0;53.7
AGMDAR;201806230320;18.6;0;12.4;10.1;0.0;53.4
AGMDAR;201806230330;18.5;1;12.5;10.3;0.0;53.4
AGMDAR;201806230340;18.5;3;12.4;10.4;0.0;54.5
AGMDAR;201806230350;18.5;6;12.3;10.4;0.0;55.2
AGMDAR;201806230400;18.4;21;12.2;10.6;0.0;55.9
AGMDAR;201806230410;18.4;43;12.2;11.4;0.0;56.7
AGMDAR;201806230420;18.4;66;12.6;12.4;0.0;55.4
AGMDAR;201806230430;18.4;92;13.0;13.3;0.0;54.7
AGMDAR;201806230440;18.3;118;13.2;14.2;0.0;54.1
AGMDAR;201806230450;18.3;146;13.4;15.3;0.0;54.7
AGMDAR;201806230500;18.3;174;13.6;16.5;0.0;54.3
AGMDAR;201806230510;18.3;204;13.7;17.2;0.0;54.1
AGMDAR;201806230520;18.2;235;13.9;17.9;0.0;53.5
AGMDAR;201806230530;18.2;268;13.9;18.4;0.0;53.4
AGMDAR;201806230540;18.2;300;14.1;18.8;0.0;54.3
AGMDAR;201806230550;18.2;333;14.3;19.5;0.0;54.3
AGMDAR;201806230600;18.2;366;14.6;20.2;0.0;53.9
AGMDAR;201806230610;18.2;399;14.6;20.2;0.0;53.8
AGMDAR;201806230620;18.2;431;14.6;19.7;0.0;53.5
AGMDAR;201806230630;-;-;-;-;-;-
AGMDAR;201806230640;18.2;496;15.0;20.2;0.0;53.9
AGMDAR;201806230650;18.2;528;15.4;20.9;0.0;53.7
AGMDAR;201806230700;18.2;559;15.6;21.0;0.0;53.8
AGMDAR;201806230710;18.2;590;15.6;21.2;0.0;53.2
AGMDAR;201806230720;18.2;618;15.8;21.4;0.0;53.3
AGMDAR;201806230730;18.2;648;16.1;22.0;0.0;52.0
AGMDAR;201806230740;18.3;676;16.3;22.8;0.0;53.0
AGMDAR;201806230750;18.3;704;16.3;22.9;0.0;52.4
AGMDAR;201806230800;18.3;730;16.7;23.7;0.0;53.2
AGMDAR;201806230810;18.3;759;16.5;23.4;0.0;52.5
AGMDAR;201806230820;18.3;785;16.8;23.7;0.0;51.8
AGMDAR;201806230830;18.4;809;16.9;24.1;0.0;52.1
AGMDAR;201806230840;18.4;831;16.9;24.1;0.0;52.2
AGMDAR;201806230850;18.4;856;17.0;24.2;0.0;52.3
AGMDAR;201806230900;18.5;875;17.4;24.7;0.0;51.7
AGMDAR;201806230910;18.5;895;17.5;25.2;0.0;51.8
AGMDAR;201806230920;18.6;915;17.5;25.1;0.0;51.4
AGMDAR;201806230930;18.6;928;17.8;25.5;0.0;50.7
AGMDAR;201806230940;18.6;944;18.1;26.5;0.0;50.2
AGMDAR;201806230950;18.7;957;18.3;25.8;0.0;49.1
AGMDAR;201806231000;18.7;969;18.1;25.7;0.0;48.4
AGMDAR;201806231010;18.8;983;18.6;26.3;0.0;49.1
AGMDAR;201806231020;18.8;994;18.7;26.8;0.0;49.2
AGMDAR;201806231030;18.9;1002;19.1;27.3;0.0;47.5
AGMDAR;201806231040;18.9;1008;19.0;27.2;0.0;46.4
AGMDAR;201806231050;19.0;1013;19.2;27.5;0.0;47.1
AGMDAR;201806231100;19.0;1015;19.5;28.1;0.0;45.8
AGMDAR;201806231110;19.1;1015;19.5;27.6;0.0;44.3
AGMDAR;201806231120;19.1;1017;19.6;27.5;0.0;43.7
AGMDAR;201806231130;19.2;1015;19.8;27.6;0.0;44.4
AGMDAR;201806231140;19.2;1013;20.1;27.8;0.0;42.6
AGMDAR;201806231150;19.3;1013;20.2;27.7;0.0;41.1
AGMDAR;201806231200;19.4;1010;20.3;27.5;0.0;40.0
AGMDAR;201806231210;19.4;1002;20.5;28.6;0.0;39.2
AGMDAR;201806231220;19.5;995;20.7;29.3;0.0;38.9
AGMDAR;201806231230;19.5;990;20.5;29.7;0.0;37.6
AGMDAR;201806231240;19.6;979;20.9;29.7;0.0;37.9
AGMDAR;201806231250;19.6;969;21.0;30.2;0.0;38.1
AGMDAR;201806231300;19.7;957;21.3;30.6;0.0;38.0
AGMDAR;201806231310;19.7;945;21.1;30.4;0.0;36.7
AGMDAR;201806231320;19.8;930;21.4;30.6;0.0;37.1
AGMDAR;201806231330;19.8;915;21.6;30.2;0.0;37.2
AGMDAR;201806231340;19.9;899;21.7;30.0;0.0;37.7
AGMDAR;201806231350;19.9;881;21.9;29.5;0.0;36.9
AGMDAR;201806231400;20.0;859;21.7;29.0;0.0;36.3
AGMDAR;201806231410;20.0;838;21.7;28.8;0.0;36.7
AGMDAR;201806231420;20.1;816;21.8;28.4;0.0;36.5
AGMDAR;201806231430;20.1;792;22.1;28.0;0.0;36.6
AGMDAR;201806231440;20.1;769;22.3;27.7;0.0;36.2
AGMDAR;201806231450;20.2;744;22.3;27.0;0.0;36.9
AGMDAR;201806231500;20.2;719;22.4;26.7;0.0;37.5
AGMDAR;201806231510;20.2;694;22.3;26.0;0.0;37.1
AGMDAR;201806231520;20.2;654;22.6;25.4;0.0;37.3
AGMDAR;201806231530;20.3;623;22.2;23.7;0.0;37.6
AGMDAR;201806231540;20.3;598;22.5;23.7;0.0;37.2
AGMDAR;201806231550;20.3;474;22.3;23.0;0.0;37.5
AGMDAR;201806231600;20.3;335;21.9;22.1;0.0;39.0
AGMDAR;201806231610;20.3;421;22.1;22.1;0.0;39.9
AGMDAR;201806231620;20.3;477;22.1;22.2;0.0;40.0
AGMDAR;201806231630;20.3;463;22.2;22.3;0.0;39.6
AGMDAR;201806231640;20.3;440;22.0;22.2;0.0;38.4
AGMDAR;201806231650;20.3;411;22.0;21.9;0.0;38.3
AGMDAR;201806231700;20.3;392;22.0;21.6;0.0;39.0
AGMDAR;201806231710;20.3;246;21.8;21.1;0.0;39.2
AGMDAR;201806231720;20.3;166;21.3;20.4;0.0;39.1
AGMDAR;201806231730;20.3;161;21.2;20.2;0.0;39.5
AGMDAR;201806231740;20.3;162;21.2;20.1;0.0;39.2
AGMDAR;201806231750;20.3;158;21.0;19.9;0.0;39.2
AGMDAR;201806231800;20.3;131;20.8;19.4;0.0;41.1
AGMDAR;201806231810;20.3;119;20.7;19.0;0.0;41.1
AGMDAR;201806231820;20.3;73;20.4;18.7;0.0;42.8
AGMDAR;201806231830;20.2;50;20.1;18.3;0.0;45.0
AGMDAR;201806231840;20.2;38;19.8;18.1;0.0;47.2
AGMDAR;201806231850;20.2;32;19.1;17.9;0.0;51.0
AGMDAR;201806231900;20.2;25;19.1;17.5;0.0;50.3
AGMDAR;201806231910;20.2;22;18.9;17.3;0.0;50.2
AGMDAR;201806231920;20.1;14;18.9;17.1;0.0;48.9
AGMDAR;201806231930;20.1;6;18.5;16.7;0.0;49.3
AGMDAR;201806231940;20.1;2;18.3;16.3;0.0;48.6
AGMDAR;201806231950;20.1;1;18.2;16.1;0.0;47.4
AGMDAR;201806232000;20.0;0;18.1;15.9;0.0;47.0
AGMDAR;201806232010;20.0;0;18.0;15.9;0.0;47.1
AGMDAR;201806232020;20.0;0;18.0;15.8;0.0;46.7
AGMDAR;201806232030;20.0;0;17.8;15.6;0.0;46.7
AGMDAR;201806232040;19.9;0;17.6;15.2;0.0;46.1
AGMDAR;201806232050;19.9;0;17.6;15.2;0.0;44.5
AGMDAR;201806232100;19.9;0;17.4;15.1;0.0;44.6
AGMDAR;201806232110;19.8;0;17.1;15.1;0.0;44.9
AGMDAR;201806232120;19.8;0;17.1;15.0;0.0;44.7
AGMDAR;201806232130;19.8;0;16.9;14.8;0.0;45.5
